Data,Acompanhamentos,Prato Principal,Guarnição,Salada,Sobremesa,Refresco,Extra,Nota Técnica
2024-03-13,ARROZ E FEIJÃO,Sobrecoxa assada ao molho de azeitona,Chuchu sauté com salsinha,Beterraba ralada,Melancia,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-14,ARROZ E FEIJÃO,Bisteca ao molho agridoce,Farofa rica,Repolho roxo,Laranja,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-15,ARROZ E FEIJÃO,Carne cubos com batata,Repolho refogado com salsa,Alface,Curau,Acerola,PÃO E CAFÉ,Contém glúten no pão.Contém lactose na sobremesa.Não contém ovos.
2024-03-18,ARROZ E FEIJÃO,Almondegas ao sugo,Couve refogada,Almeirão,Doce de banana,Abacaxi,PÃO E CAFÉ,Contém glúten no pão e no prato principal. Não contém ovos e lactose.
2024-03-19,ARROZ E FEIJÃO,Isca de carne ao molho roty,Purê de batata,Repolho bicolor,Maçã,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Contém lactose na guarnição.
2024-03-20,ARROZ E FEIJÃO,Cubos Suíno ao molho barbecue,Chuchu refogado,Escarola com rabanete ralado,Sagú de uva,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-21,ARROZ E FEIJÃO,Bife acebolado,Polenta cremosa,Pepino com hortelã,Laranja,Cajú,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-22,ARROZ E FEIJÃO,Peixe ao molho de ervas e azeitonas,Abobrinha com Manjericão,Cenoura Ralada com Passas,Banana,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-25,ARROZ E FEIJÃO,"Frango com azeitona, tomate cubos, cebolinha e salsa",Berinjela a napolitana,"Mix de ralados (rabanete, cenoura e beterraba)",Bolinho de chocolate,Pêssego,PÃO E CAFÉ,Contém glúten no pão e sobremesa. Contém lactose na sobremesa. Contém ovo na sobremesa.
2024-03-26,ARROZ E FEIJÃO,Picadinho de carne com palmito,"Mix de legumes (batata, cenoura e abobrinha)",Chuchu com milho,Laranja,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-03-27,ARROZ E FEIJÃO,Frango ensopado,Macarrão com brócolis,Alface com Tomate,Banana,Abacaxi,PÃO E CAFÉ,Contém glúten no pão e na guarnição. Não contém ovos e lactose.
2024-04-01,ARROZ E FEIJÃO,Carne suína desfiada ao vinagrete,Chuchu refogado,Alface,Banana,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-02,ARROZ E FEIJÃO,Isca de frango acebolado,"Farofa com bacon, cenoura, milho e escarola",Repolho bicolor,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-03,ARROZ E FEIJÃO,Peixe ao molho de maracujá,Abobrinha com ervas,Almeirão com rúcula,Melancia,Manga,PÃO E CAFÉ,Contém glúten no pão e no prato principal. Não contém ovos e lactose.
2024-04-04,ARROZ E FEIJÃO,Sobrecoxa ao molho de gengibre,Berinjela com alho,Couve,Maçã,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-05,ARROZ E FEIJÃO,Carne desfiada ao molho de champignon,Escarola refogada,Beterraba ralada,Banana,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-06,ARROZ E FEIJÃO,Acém em cubos com palmito,Legumes refogados (brócolis e couve flor),Cenoura ralada crua,Maçã,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-08,ARROZ E FEIJÃO,Bife ao molho de mostarda,Acelga refogada,Tomate com cebola,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no prato principal.Não contém ovos.
2024-04-09,ARROZ E FEIJÃO,Sassami gratinado,Cenoura palito refogada,Alface,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão e prato principal. Contém lactose no prato principal. Não contém ovos.
2024-04-10,ARROZ E FEIJÃO,Bisteca acebolada,Macarrão parafuso ao alho e óleo,Pepino,Maçã-RL2 / Doce de leite-RL1,Goiaba,PÃO E CAFÉ,"Contém glúten no pão, na guarnição e no prato principal. Contém lactose na sobremesa do RL1. Não contém ovos."
2024-04-11,ARROZ E FEIJÃO,Bife ao molho de ervilha,Repolho refogado,Beterraba ralada com rabanete,Banana,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-12,ARROZ E FEIJÃO,Feijoada,Couve refogada,Alface com vinagrete,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-13,ARROZ E FEIJÃO,Copa lombo ao molho barbecue,Chuchu refogado,"Mix de folhas (escarola, acelga e alface)",Pokan,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-15,ARROZ E FEIJÃO,Bife ao molho pomodoro,Quiabo refogado,Alface com rabanete,Laranja,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-16,ARROZ E FEIJÃO,Peixe ao molho de azeitona,Escarola ao alho,Caponata de abobrinha,Curau com canela,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Contém lactose na sobremesa. Não contém ovos.
2024-04-17,ARROZ E FEIJÃO,Carne assada ao vinagrete quente,Vagem com mandioquinha sauté,Acelga,Banana,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-18,ARROZ E FEIJÃO,Sobrecoxa ao molho de quiabo,Polenta cremosa,Almeirão,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão e no prato principal. Contém lactose na guarnição. Não contém ovos.
2024-04-19,ARROZ E FEIJÃO,Entrevero brasileiro,Chuchu com ovos,Alface com rúcula,Tangerina,Goiaba,PÃO E CAFÉ,Contém glúten no pão.Contém ovos na guarnição.Não contém lactose.
2024-04-20,ARROZ E FEIJÃO,Copa lombo ao molho de limão,Couve refogada,Pepino ao vinagrete,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão e no prato principal. Não contém ovos e lactose.
2024-04-22,ARROZ E FEIJÃO,Iscas de frango ao sugo,Creme de espinafre,Alface,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão e no creme de espinafre. Não contém ovos. Contém lactose no creme de espinafre.
2024-04-23,ARROZ E FEIJÃO,Carne moída jardineira,Acelga refogada,Beterraba ralada,Laranja,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-24,ARROZ E FEIJÃO,Linguiça toscana acebolada,Macarrão parafuso ao sugo,Almeirão,Pokan,Morango,PÃO E CAFÉ,Contém glúten no pão e na guarnição. Não contém ovos e lactose.
2024-04-25,ARROZ E FEIJÃO,Strogonoff de carne,Batata chips,Escarola,Maçã,Abacaxi,PÃO E CAFÉ,Contém glúten no pão e no prato principal. Contém lactose no prato principal. Não contém ovos.
2024-04-26,ARROZ E FEIJÃO,Sobrecoxa ao molho de tomate,Mandioquinha com brócolis,Alface,Banana,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-04-27,ARROZ E FEIJÃO,Carne em cubos com cenoura,Capelete de frango,Agrião com cebola,Doce de leite,Caju,PÃO E CAFÉ,Contém glúten no pão e guarnição. Contém lactose na sobremesa. Não contém ovos.
2024-04-29,ARROZ E FEIJÃO,Cubos suínos ao molho de limão,Polenta,Alface / Brocolis com vagem,Cocada,Limão,PÃO E CAFÉ,Contém glúten no pão. Contém lactose na sobremesa. Não contém ovos.
2024-04-30,ARROZ E FEIJÃO,Sassami acebolado,Virado de banana,Almeirão,Pokan,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-02,ARROZ E FEIJÃO,Bisteca suína ao molho de limão,Vagem sauté,Acelga,Tangerina,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-03,ARROZ E FEIJÃO,Fricassê de frango,Chuchu refogado,Alface,RL1-Melância; RL2-Banana,Uva,PÃO E CAFÉ,Contém glúten no pão e no prato principal. Contém lactose no prato principal. Não contém ovos.
2024-05-04,ARROZ E FEIJÃO,Carne assada ao molho champignon,Cenoura palito sauté,Agrião com repolho,Maçã,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-06,ARROZ E FEIJÃO,STROGONOFF BOVINO,BATATA CHIPS,BETERRABA RALADA,TANGERINA,UVA,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Contém lactose no Strogonoff.
2024-05-07,ARROZ E FEIJÃO,Frango a pizzaiolo,Abobrinha assada,Almeirão,Doce de leite,Morango,PÃO E CAFÉ,Contém glúten no pão. Contém lactose no prato principal e na sobremesa. Não contém ovos.
2024-05-08,ARROZ E FEIJÃO,Peixe ao sugo,Brócolis refogado,Repolho bicolor,Maçã,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-09,ARROZ E FEIJÃO,Frango ensopado,Acelga Refogada,Pepino com Tomate,RL1-Melancia / RL2-Tangerina,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-10,ARROZ E FEIJÃO,Bife de coxão mole acebolado,Cenoura aromatizada com alecrim,Alface,Banana,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-11,ARROZ E FEIJÃO,Peixe ao molho de maracujá,Virado de escarola,Tomate com cebola,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-13,ARROZ E FEIJÃO,Isca de carne ao molho escuro,Beringela refogada,Alface,Melancia,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-14,ARROZ E FEIJÃO,Isca de frango cremosa,Mandioquinha,Acelga,Tangerina,Morango,PÃO E CAFÉ,Contém glúten no pão. Contém lactose e glúten no prato principal. Não contém ovos.
2024-05-15,ARROZ E FEIJÃO,Bife ao molho de mostarda,Batata doce refogada,Beterraba cozida,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-16,ARROZ E FEIJÃO,Almôndega ao sugo,Polenta cremosa,Pepino com hortelã,Banana,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose. Contém gluten na almôndega.
2024-05-17,ARROZ E FEIJÃO,Feijoada,Couve refogada,Alface com vinagrete,Laranja,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-18,ARROZ E FEIJÃO,Moqueca de peixe,Abobrinha aromatizada com alecrim,Jiló,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-20,ARROZ E FEIJÃO,Paleta suína em cubos com limão,Escarola Refogada,Berinjela Curtida,Doce de goiabada,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-21,ARROZ E FEIJÃO,Acém em cubos com batata,Vagem com cenoura sauté,Tomate,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-22,ARROZ E FEIJÃO,RL1-Sobrecoxa assada/ RL2-Carne moída com milho e azeitona,Quiabo com mandioquinha ao alho,Almeirão com rabanete,Laranja,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-23,ARROZ E FEIJÃO,RL1-Carne assada ao molho de abacaxi (coxão duro)/RL2-Steak de frango,Macarrão a primavera,"Mix ralados (cenoura, nabo, beterraba)",Tangerina,Acerola,PÃO E CAFÉ,Contém glúten no pão e guarnição e prato principal-RL2. Não contém ovos e lactose.
2024-05-24,ARROZ E FEIJÃO,Linguiça de frango ao vinagrete,Virado de couve,Alface com rúcula,RL1-Sagu de abacaxi/ RL2-Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-25,ARROZ E FEIJÃO,Acém em cubos com cenoura,Acelga refogada,Beterraba cozida,Banana,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-27,ARROZ E FEIJÃO,Coxão mole iscas acebolado,Berinjela ao alho,Alface,Laranja,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-05-28,ARROZ E FEIJÃO,Peixe ao molho de espinafre,Brócolis refogado,Cenoura ralada,Tangerina,Manga,PÃO E CAFÉ,Contém glúten no pão. Contém lactose e glúten no prato principal.
2024-05-29,ARROZ E FEIJÃO,Patinho bife ao molho pomodoro,Purê de batatas,Escarola com agrião,Sagú de uva,Tangerina,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Contém lactose no purê de batatas.
2024-05-31,ARROZ E FEIJÃO,Sobrecoxa assada,Vagem refogada,Alface,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-01,ARROZ E FEIJÃO,Moqueca de peixe,Pirão,Acelga com laranja,Maçã,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-03,ARROZ E FEIJÃO,Strogonoff de frango,Batata palha,Pepino com hortelã,Melancia,Uva,PÃO E CAFÉ,"Contém glúten no pão, no prato principal e na guarnição. Não contém ovos. contém lactose no prato principal."
2024-06-04,ARROZ E FEIJÃO,Carne em cubos,Quiabo refogado,Salada italiana,Maçã,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-05,ARROZ E FEIJÃO,Carne assada ao molho champignon,Abóbora cabotiá com alecrim,Caponata de Berinjela,Laranja,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-06,ARROZ E FEIJÃO,Frango gratinado,Couve refogada,Mix de ralados,Banana,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Contém lactose e glúten no prato principal.
2024-06-07,ARROZ E FEIJÃO,"Carne moída com azeitona, tomate e bacon",Creme de milho,Mix de folhas,Sagú de uva,Caju,PÃO E CAFÉ,Contém glúten no pão e na guarnição. Não contém ovos. Contém lactose na guarnição.
2024-06-08,ARROZ E FEIJÃO,Peixe à portuguesa,Berinjela ao forno,Repolho com tomate,Melancia,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-10,ARROZ E FEIJÃO,Bife ao molho ferrugem,Cenoura com batata doce ao forno,"Alface, tomate e cebola",Banana,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-11,ARROZ E FEIJÃO,Frango ao molho de quiabo,Macarrão ao sugo,Salada coronel,Maçã,Morango,PÃO E CAFÉ,Contém glúten no pão e na guarnição. Pode conter ovos na guarnição. Não contém lactose.
2024-06-12,ARROZ E FEIJÃO,Peixe ao mediterrâneo,Batata com vagem,Almeirão com abacaxi,Cocada,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-13,ARROZ E FEIJÃO,Bisteca suína ao molho de abacaxi,Abóbora japonesa com alecrim,Repolho bicolor,Melancia,Caju,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-14,ARROZ E FEIJÃO,Pernil suíno desfiado com palmito e milho (FCA) / Patinho com palmito e milho (FT),Virado de banana,Couve,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-15,ARROZ E FEIJÃO,Linguiça toscana acebolada,Berinjela ao alho,Cenoura ralada com passas,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-17,ARROZ E FEIJÃO,Sobrecoxa assada ao molho de ervas,Escarola refogada,Mix de folhas,Maçã,Maracujá,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-18,ARROZ E FEIJÃO,Iscas de carne ao molho sugo,Chuchu na salsa,Escarola com agrião,Bolinho de chocolate,Morango,PÃO E CAFÉ,Contém glúten no pão e no bolinho de chocolate. Contém ovos e lactose no bolinho de chocolate.
2024-06-19,ARROZ E FEIJÃO,Paleta suína em cubos,Seleta de legumes,Caponata de berinjela,Melancia,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-20,ARROZ E FEIJÃO,Carne em cubos com chuchu,Macarrão alho e óleo,Salada italiana,Banana,Caju,PÃO E CAFÉ,Contém glúten no pão e na guarnição. Não contém ovos e lactose.
2024-06-21,ARROZ E FEIJÃO,Feijoada,Couve refogada,Alface com anéis de cebola,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-22,ARROZ E FEIJÃO,Fricassê de frango,Batata rústica,Tabule,Banana,Morango,PÃO E CAFÉ,Contém glúten no pão. Contém glúten na salada. Contém glúten e lactose no prato principal.
2024-06-24,ARROZ E FEIJÃO,Bisteca ao molho de abacaxi,Cenoura com batata doce ao forno,Acelga com rabanete,Laranja,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-25,ARROZ E FEIJÃO,Bife acebolado,Chuchu na salsa,"Alface, tomate e cebola",Banana,Framboesa,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-26,ARROZ E FEIJÃO,Carne assada ao molho roty,Cuscuz de legumes,Almeirão,Maçã,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-06-27,ARROZ E FEIJÃO,"RLI-Peixe ao sugo/RLII-Entreveiro (linguiça,carne seca e bacon)",Creme de espinafre,Agrião com maça,Laranja,Acerola,PÃO E CAFÉ,Contém glúten no pão e na guarnição. Contém lactose na guarnição. Não contém ovos.
2024-06-28,ARROZ E FEIJÃO,Sobrecoxa ao molho de gengibre,Seleta de legumes,Escarola com laranja,Cocada,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos. Contém lactose na cocada.
2024-06-29,ARROZ E FEIJÃO,Bife ao molho escuro,Couve refogada,Beterraba ralada,Banana,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-01,ARROZ E FEIJÃO,Frango ao molho shoyu com cebola caramelizada,Cenoura palito sauté,Pepino,Banana,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-02,ARROZ E FEIJÃO,Cubos Suíno ao molho de limão,Batata doce assada com alecrim,Couve,RL1-Doce de banana/ RL2-Maçã,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-03,ARROZ E FEIJÃO,Bife ao vinagrete,Quibebe,Escarola,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-04,ARROZ E FEIJÃO,Frango ao molho de mostarda,Arroz à grega,Alface,Banana,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-05,ARROZ E FEIJÃO,Iscas de carne ao molho de mostarda,Couve refogada,Almeirão,Doce de leite,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose. Contém lactose na sobremesa.
2024-07-06,ARROZ E FEIJÃO,Frango assado ao molho de ervas,Farofa doce,Pepino com hortelã,Laranja,Abacaxi,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-08,ARROZ E FEIJÃO,Bife a Francesa,Seleta de Legumes,Acelga,Banana,Morango,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-10,ARROZ E FEIJÃO,Bife ao molho de Bacon,Batata rústica,Escarola com Rabanete,Goiabada,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-11,ARROZ E FEIJÃO,Bisteca suína ao molho barbecue,"Couve flor, brócolis e alho frito",Alface,Melancia,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-12,ARROZ E FEIJÃO,Carne Moída com Batata,Repolho refogado,Cenoura ralada,Maça,Cajú,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-13,ARROZ E FEIJÃO,Frango Assado ao molho de gengibre,Abóbora seca com ervas finas,Escarola,Laranja,Morango,PÃO E CAFÉ,Contém glúten no pão e no molho do prato principal. Não contém ovos e lactose.
2024-07-15,ARROZ E FEIJÃO,Iscas de Frango ao molho escuro,Virado de vagem,Repolho bicolor,Maça,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-16,ARROZ E FEIJÃO,Kibe assado ao vinagrete,RL1-Abóbora cabotiá com alecrim/ RL2- Batata doce com alecrim,Couve,Laranja,Abacaxi,PÃO E CAFÉ,Contém glúten no pão e no kibe assado. Não contém ovos e lactose.
2024-07-17,ARROZ E FEIJÃO,RL1-Bife ao molho de mostarda/ RL2-Lagarto ao molho de mostarda,Acelga refogada com alho frito,Caponata de abobrinha,Banana,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-18,ARROZ E FEIJÃO,Cubos bovino ao molho de azeitona,Cuscuz de legumes,Mix ralado,Melancia,Goiaba,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-19,ARROZ E FEIJÃO,Feijoada,Couve Refogada,Alface,Laranja,Limão,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-20,ARROZ E FEIJÃO,Frango ao molho roty,berinjela refogada,Escarola com rabanete,Sagu de Uva,Laranja,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-22,ARROZ E FEIJÃO,Carne em cubos com mandioquinha,Creme de espinafre,Agrião com acelga,Maçã,Uva,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-23,ARROZ E FEIJÃO,Peixe assado ao molho sugo,Abobrinha italiana aromatizada,Cenoura ralada,Melancia,Acerola,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-24,ARROZ E FEIJÃO,Fricassê de frango,Acelga refogada com alho,Almeirão,Goiabada,Manga,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
2024-07-25,ARROZ E FEIJÃO,Bife ao molho ferrugem,Virado de escarola,Beterrada cozida com anéis de cebola,Maçã,Pêssego,PÃO E CAFÉ,Contém glúten no pão. Não contém ovos e lactose.
